티커,종목명,시장,RS,clenow,fip,신규,시총,r3,r6,r9,r12,close,거래대금20
019170,신풍제약,KOSPI,51,-0.05132611413567433,-0.11111111111111116,False,525233590440,10.474090407938252,-8.90909090909091,-30.513176144244103,-22.685185185185187,10020,8909750688.0
140860,파크시스템스,KOSDAQ,51,-0.037702639082344266,-0.13333333333333336,False,1764622188000,-25.773195876288657,-5.263157894736848,16.129032258064523,-1.5625,252000,7246053050.0
069080,웹젠,KOSDAQ,51,0.008792393044187023,-0.06666666666666671,False,350231963250,3.571428571428581,-8.421052631578952,-20.352112676056333,-20.631578947368425,11310,821713758.5
023410,유진기업,KOSDAQ,51,-0.14263015774478116,0.011111111111111127,False,256285510845,-3.913043478260869,-22.546728971962615,-9.426229508196727,-3.2116788321167933,3315,833916539.0
179530,애드바이오텍,KOSDAQ,51,-0.0449957375428094,-0.1111111111111111,False,59386762170,-5.399568034557234,25.35775615340583,-25.383304940374785,-32.19814241486068,2190,478482820.0
069960,현대백화점,KOSPI,51,-0.09809311877895649,-0.09999999999999998,False,2134926288000,-44.16243654822335,17.159763313609467,4.210526315789465,23.904881101376716,99000,13921737695.0
063170,서울옥션,KOSDAQ,51,-0.0026470844894491453,-0.06666666666666665,False,104157204620,16.26984126984128,-28.098159509202457,-19.615912208504803,-27.92127921279213,5860,236739397.0
009450,경동나비엔,KOSPI,51,-0.13273166968078862,-0.0222222222222222,False,882856675200,-11.013215859030833,-0.16474464579900872,3.412969283276457,-24.34456928838952,60600,2200869275.0
101170,우림피티에스,KOSDAQ,51,-0.4447781439855554,-0.08888888888888885,False,113400000000,-14.547304170905395,-40.0,-27.39844425237684,53.28467153284671,8400,733254986.5
071320,지역난방공사,KOSPI,51,6.736807558533783e-05,0.055555555555555525,False,864932176800,4.475524475524484,-13.341067285382834,-31.08856088560885,-7.777777777777772,74700,812511580.0
264450,유비쿼스,KOSDAQ,51,-0.3687208571472858,-0.27777777777777773,False,149441373670,-12.980358667805291,-30.15764222069911,2.929292929292937,9.924487594390508,10190,431351277.0
482630,삼양엔씨켐,KOSDAQ,51,-0.4612585050958054,-0.12222222222222223,False,269663609600,-29.19540229885057,-34.43320915380521,16.226415094339618,33.189189189189186,12320,1434928864.0
475430,키스트론,KOSDAQ,51,-0.22406341444773684,-0.0888888888888889,False,74158897050,-6.524184476940387,-4.041570438799081,-9.279475982532748,-17.395626242544726,4155,697790015.25
054950,제이브이엠,KOSDAQ,51,0.006698925862099783,-0.0888888888888889,False,282903472800,5.405405405405395,-12.030075187969924,-13.011152416356875,-29.624060150375943,23400,340786665.0
204840,지엘팜텍,KOSDAQ,50,-0.004778467652515596,-0.09999999999999998,False,72585868680,5.1685393258426915,-14.520547945205475,-24.819277108433734,-14.909090909090905,4680,623177237.5
017390,서울가스,KOSPI,50,-0.07309470227231202,-0.05555555555555558,False,280665000000,-0.5263157894736858,-16.862170087976537,-14.99250374812594,-11.267605633802813,56700,277419140.0
102260,동성케미컬,KOSPI,50,-0.10587142248719039,-0.011111111111111072,False,190010966250,-2.849740932642486,-7.749077490774903,-18.08650065530799,-13.093858632676714,3750,263715426.0
011040,경동제약,KOSDAQ,50,-0.034326848593210044,-0.011111111111111127,False,156305331280,-3.23809523809524,-7.129798903107865,-16.58456486042693,-14.621848739495801,5080,863961072.5
336370,솔루스첨단소재,KOSPI,50,-0.5605029590835574,-0.08888888888888885,False,597506655980,-30.245901639344265,0.9489916963226541,4.932182490752157,9.523809523809534,8510,1118966393.0
004410,서울식품,KOSPI,50,-0.023533010828815853,0.011111111111111127,False,48687486042,18.31255992329819,-40.09708737864077,-19.34640522875817,-22.389937106918232,1234,260397818.6
452450,피아이이,KOSDAQ,50,-0.44800021263833506,-0.08888888888888885,False,190951050000,13.490364025695921,-5.693950177935947,-27.79291553133515,-38.72832369942196,5300,2649154254.75
003000,부광약품,KOSPI,50,-0.29844377174546555,-0.18888888888888883,False,391698743870,-11.284916201117323,-34.8111658456486,0.37926675094817064,11.673699015471172,3970,2380664291.5
007310,오뚜기,KOSPI,50,-0.010515860551142798,-0.2888888888888889,False,1332603475000,0.9104704097116834,-9.028727770177836,-14.961636828644497,-23.21016166281755,332500,1566949050.0
095570,AJ네트웍스,KOSPI,50,-0.050794810357906756,-0.17777777777777776,False,188704005030,-6.502242152466364,-16.766467065868262,-11.652542372881358,-4.137931034482756,4170,378403103.0
196170,알테오젠,KOSDAQ,50,0.010202374567494354,-0.1777777777777777,False,18667575644000,3.3531941150382716,-3.6515349245210493,-19.56106755669744,-29.135211602786992,268000,194430726775.0
226950,올릭스,KOSDAQ,50,-0.5814292792742509,-0.0222222222222222,False,2302169505000,-5.121527777777779,-44.234693877551024,-16.692073170731703,25.48794489092996,109300,23090333615.0
009830,한화솔루션,KOSPI,50,-0.2783518706925933,-0.07777777777777778,False,6701797572800,-14.613180515759316,-35.12572112768042,12.232600180777343,6.1972132140693414,29800,67791123780.0
071090,하이스틸,KOSPI,50,-0.24558117935682233,-0.033333333333333326,False,65925152815,2.834645669291347,-9.052924791086348,-13.280212483399733,-29.55771305285868,3265,1790156408.0
002780,진흥기업,KOSPI,49,-0.4851883916473727,-0.2777777777777778,False,104739652800,-19.64285714285714,-3.7433155080213942,-1.2345679012345734,-2.0408163265306145,7200,380462632.0
078600,대주전자재료,KOSDAQ,49,-0.5357161072312208,-0.04444444444444445,False,1334851730000,-29.635761589403977,-22.515952597994527,12.43386243386244,23.010130246020253,85000,11144875575.0
080160,모두투어,KOSDAQ,49,-0.07609190444006443,-0.05555555555555558,False,179172000000,3.3805888767720838,-17.349607672188316,-9.369024856596553,-26.62538699690402,9480,369563701.0
090460,비에이치,KOSPI,49,-0.5853828367117961,-0.1777777777777777,False,641193452760,-29.02985074626866,2.9778018408229467,1.4941302027748238,6.7939359910162755,19020,26278560842.5
074600,원익QnC,KOSDAQ,49,-0.4822879092701886,-0.09999999999999998,False,688745600000,-37.841043890865954,-23.391812865497073,29.064039408866993,22.716627634660426,26200,5336320762.5
117580,대성에너지,KOSPI,49,-0.16087849486202813,-0.12222222222222218,False,201575000000,2.231520223152028,-30.783758262511807,-10.609756097560973,-10.391198044009775,7330,2690835254.5
187790,나노,KOSDAQ,49,-0.6896859016803197,-0.19999999999999996,False,95298164700,-32.38512035010941,-30.717488789237667,-19.844357976653693,67.93478260869566,3090,463610553.0
009780,엠에스씨,KOSDAQ,49,0.001101317938756518,-0.1111111111111111,False,119856000000,9.30979133226324,-5.285118219749652,-15.613382899628247,-45.47638110488391,6810,295442853.5
030000,제일기획,KOSPI,49,-2.916511346400442e-06,-0.06666666666666665,False,2175429564750,-7.530562347188264,-8.647342995169083,-17.96095444685466,-6.153846153846154,18910,5006009617.0
119830,아이텍,KOSDAQ,49,-0.06000862650176128,-0.06666666666666665,False,155250435600,-9.302325581395355,-28.745432399512794,11.216730038022815,-12.16216216216216,5850,1341605016.5
462870,시프트업,KOSPI,49,0.016653236092497567,-0.12222222222222218,False,1844495346000,-2.3328149300155476,1.453957996768973,-19.59026888604354,-25.59241706161137,31400,1219007707.5
010280,아이티센엔텍,KOSDAQ,49,-0.14649970976853308,0.0,False,67468241260,-13.232830820770525,-8.464393002297221,1.4890282131661436,-15.290269828291091,5180,238016959.5
323410,카카오뱅크,KOSPI,49,-0.035479104658741975,-0.07777777777777772,False,10186521329950,-10.10526315789474,-10.482180293501052,-2.511415525114158,-15.612648221343871,21350,15393336637.5
002150,도화엔지니어링,KOSPI,49,-0.1354571071195815,-0.14444444444444443,False,180739200000,1.132075471698113,-15.987460815047017,-17.02786377708978,-18.541033434650455,5360,249825426.0
114450,그린생명과학,KOSDAQ,49,-0.07882698509869933,-0.16666666666666669,False,45200000000,7.619047619047614,-17.81818181818182,-29.704510108864703,-17.51824817518248,2260,438173686.25
011170,롯데케미칼,KOSPI,48,-0.5927896978974645,-0.2,False,2801789944500,-14.379084967320265,-7.485875706214684,-11.96236559139785,-1.799100449775115,65500,11134469615.0
136480,하림,KOSDAQ,48,-0.24278925178274322,-0.16666666666666663,False,284642001360,-5.964912280701751,-13.96468699839486,-12.131147540983612,-11.98686371100164,2680,535239959.75
040350,크레오에스지,KOSDAQ,48,0.022201823887907975,-0.022222222222222254,False,85679485740,-62.833763996554694,27.662721893491128,55.215827338129486,-7.4034334763948495,4315,685542463.5
405100,큐알티,KOSDAQ,48,-0.42557702642469963,-0.1777777777777778,False,175122539250,-10.658307210031348,-19.853768278965134,-6.679764243614928,-2.4640657084188944,14250,1155789288.0
036830,솔브레인홀딩스,KOSDAQ,48,-0.23484334432220527,-0.18888888888888888,False,864242799150,-12.913223140495866,-26.05263157894737,3.0562347188264116,-1.5186915887850483,42150,2762177800.0
086520,에코프로,KOSDAQ,48,-0.574319577656353,-0.06666666666666665,False,11459507228800,-27.052722558340538,-43.920265780730894,-24.236983842010773,71.89409368635438,84400,62091259035.0
025820,이구산업,KOSPI,48,-0.24218681420535892,-0.18888888888888888,False,145472700000,-6.25,-14.201183431952657,-16.826003824091774,-7.348242811501593,4350,1039606319.5
034830,한국토지신탁,KOSPI,48,-0.21622503772399618,-0.11111111111111105,False,302734586770,-4.156674660271786,-17.651098901098905,-11.053412462908007,-13.92677674084709,1199,341624626.6
000270,기아,KOSPI,48,-0.44783976834833056,0.03333333333333327,False,49426285546800,-24.100719424460426,-22.945830797321975,0.6359300476947549,19.54674220963173,126600,102201713780.0
039010,현대에이치티,KOSDAQ,48,-0.3486216298590548,-0.1555555555555555,False,70035000000,-27.95031055900621,-0.7334963325183352,-8.968609865470857,13.566433566433567,8120,388691014.0
211050,인카금융서비스,KOSDAQ,48,0.08018058434769432,-0.12222222222222223,False,516775761930,7.040816326530619,-18.555900621118017,-29.97329773030708,-17.596229379418695,10490,813117431.5
290690,아리바이오홀딩스,KOSDAQ,48,-0.014687471058186198,-0.1777777777777777,False,215740952325,-15.312499999999996,26.833073322932922,-28.053097345132738,-20.29411764705882,4065,1570156199.5
950220,네오이뮨텍,KOSDAQ,48,-0.0031448147892857757,-0.0888888888888889,False,72358041600,31.857855361596,-25.0,-38.8728323699422,-52.36486486486487,2115,6665788304.15
200880,서연이화,KOSPI,48,-0.10388726279459005,-0.19999999999999996,False,307043044320,-7.567127746135071,-21.870701513067402,-12.413261372397844,-3.236797274275982,11360,492311206.5
090850,현대이지웰,KOSDAQ,48,-0.024913268887864284,-0.011111111111111127,False,113738189180,-5.947955390334569,-18.780096308186202,-1.9379844961240345,-20.063191153238545,5060,435052810.5
048550,SM C&C,KOSDAQ,47,0.3141639173935686,-0.0444444444444444,False,102517497200,-3.6363636363636376,-7.180385288966729,-16.13924050632911,-22.401171303074673,1060,642537027.75
046440,KG파이낸셜,KOSDAQ,47,-0.05500043776648541,-0.18888888888888883,False,152070369270,-1.1778563015312105,-16.1,-14.562118126272916,-20.24714828897338,4195,273979189.5
009900,명신산업,KOSPI,47,-0.2837180510811521,-0.27777777777777773,False,432353895920,-3.2863849765258246,-25.63176895306859,-10.33732317736671,-10.822510822510822,8240,2494893232.5
004560,현대비앤지스틸,KOSPI,47,-0.36540764764041583,-0.2,False,180644155780,-14.61154668567356,-32.50704225352112,6.017699115044239,1.8707482993197244,11980,286928603.0
001390,KG케미칼,KOSPI,47,-0.15782864292449278,-0.14444444444444443,False,298152325640,-4.772004241781547,-15.283018867924525,-22.58620689655172,-6.458333333333332,4490,476350670.0
000680,LS네트웍스,KOSPI,47,-0.23195822186827122,-0.11111111111111105,False,236409048000,-5.213270142180093,-7.834101382488479,-9.909909909909908,-25.834363411619286,3000,230469977.5
462860,더즌,KOSDAQ,47,-0.023696384578620267,-0.11111111111111116,False,215269569000,15.606936416184979,-19.354838709677423,-27.095990279465365,-38.775510204081634,3000,14900863356.15
003200,일신방직,KOSPI,47,-0.040293078462660184,-0.1777777777777778,False,237176800000,-5.575868372943327,-17.492012779552713,-26.73758865248227,1.274509803921564,10330,300163762.0
377740,바이오노트,KOSPI,47,-0.007439320808465177,-0.09999999999999998,False,484977588480,-2.258726899383978,-12.5,-15.151515151515149,-21.967213114754102,4760,267006040.75
061970,LB세미콘,KOSDAQ,47,-0.20223759900251564,-0.06666666666666665,False,278579948850,-21.45820983995258,-7.2561829211385875,-0.22590361445783413,-3.822888942656666,3975,4257927588.75
036570,NC,KOSPI,47,-0.3170506194238701,-0.11111111111111116,False,4427296521000,-21.863117870722437,-10.065645514223199,5.384615384615388,-6.590909090909092,205500,17566825075.0
037030,파워넷,KOSDAQ,47,-0.8012390974939134,-0.24444444444444446,False,82917224000,-39.9260628465804,7.794361525704807,16.696588868940765,0.30864197530864335,3250,742600723.0
081150,티플랙스,KOSDAQ,47,-0.30557661625936194,-0.11111111111111105,False,64796633340,-6.643356643356646,-16.95178849144634,-7.931034482758625,-16.95178849144634,2670,212198268.25
002240,고려제강,KOSPI,47,-0.3778168974846734,-0.26666666666666666,False,465210000000,-9.458749343142403,-17.559808612440186,-16.35922330097087,-2.9842342342342287,17230,297136022.5
004980,성신양회,KOSPI,46,-0.17507497354199877,-0.12222222222222223,False,202747923710,0.364077669902918,-11.266094420600858,-20.096618357487927,-25.361010830324915,8270,621025280.0
039830,오로라,KOSDAQ,46,0.0033658319089649173,-0.26666666666666666,False,151649120100,-20.842696629213485,28.79341864716636,-12.970969734403948,-30.419753086419753,14090,2057325600.5
017800,현대엘리베이터,KOSPI,46,-0.20200782418230784,-0.05555555555555558,False,2904564205500,-7.008760951188986,-15.47212741751991,-20.534759358288767,-6.305170239596469,74300,10373260370.0
005010,휴스틸,KOSPI,46,-0.5217660500068355,-0.11111111111111105,False,224752300000,-13.606911447084236,-19.919919919919916,-2.676399026763987,-6.759906759906764,4000,1569336503.0
260970,에스앤디,KOSDAQ,46,-0.0009146640993658166,-0.1444444444444445,False,160258571600,11.022044088176353,0.727272727272732,-22.08157524613221,-57.45007680491552,55400,1398716040.0
481070,에이유브랜즈,KOSDAQ,46,0.24386019145972176,-0.13333333333333336,False,216386775000,11.851851851851848,-22.00413223140496,-28.605200945626475,-29.930394431554518,15100,569184031.0
000490,대동,KOSPI,46,-0.12071550948468712,-0.18888888888888883,False,233785875150,1.122194513715713,-20.333988212180742,-20.177165354330707,-18.57429718875502,8110,2954195534.5
018880,한온시스템,KOSPI,46,-0.5198574402528281,-0.05555555555555558,False,3612444183040,-25.106382978723406,-13.193588162762026,-2.3578363384188616,8.675517134918188,3520,9124142285.75
195940,HK이노엔,KOSDAQ,46,-0.09771062478123976,-0.1555555555555555,False,1153026563700,-2.3980815347721784,-19.405940594059402,-21.12403100775194,-11.904761904761907,40700,5386749670.0
025860,남해화학,KOSPI,46,-0.2838239463927553,-0.2555555555555556,False,306021672880,-2.99212598425197,-31.173184357541896,-9.01033973412112,-11.366906474820148,6160,5484604225.5
003540,대신증권,KOSPI,46,-0.3786552763463164,-0.0888888888888889,False,1296518627200,-8.108108108108103,-31.74404015056461,-4.393673110720564,-5.391304347826087,27200,1473087647.5
056360,코위버,KOSDAQ,46,-0.5507940520230836,-0.2,False,52902720000,-25.311203319502074,-11.764705882352944,-0.5524861878453025,5.058365758754868,5400,328252600.0
060980,HL홀딩스,KOSPI,46,-0.14624187765416566,0.0,False,357358245300,-13.260869565217392,-9.007981755986316,-18.237704918032783,-4.316546762589923,39900,425740257.5
007820,엠엑스로보틱스,KOSDAQ,46,-0.052220158643748335,-0.1777777777777777,False,84314159685,6.480117820324005,-33.54779411764706,-16.222479721900353,-21.413043478260875,3615,8794802777.25
004990,롯데지주,KOSPI,46,-0.2031345738206463,-0.0222222222222222,False,2496577588800,-5.649717514124298,-16.77740863787376,-11.950790861159932,-18.270799347471456,25050,2881869177.5
317770,엑스페릭스,KOSDAQ,45,-0.30830668662154515,-0.12222222222222218,False,97839864480,1.7142857142857126,-18.473282442748097,-7.612456747404838,-35.817307692307686,2670,227587131.0
004090,한국석유,KOSPI,45,-0.25491642906590706,-0.011111111111111072,False,156518499600,1.565074135090616,-38.3191595797899,-12.24199288256228,-11.35873472322071,12330,7505110380.5
096350,대창솔루션,KOSDAQ,45,-0.18795031067398243,-0.12222222222222223,False,73082993046,-2.3152709359605894,-18.05785123966942,-11.473214285714285,-24.743833017077797,1983,833001357.2
432470,케이엔에스,KOSDAQ,45,-0.15511252207962162,-0.1333333333333333,False,84206937600,2.3454157782516027,-35.483870967741936,-6.341463414634141,-21.95121951219512,9600,4353306727.0
009540,HD한국조선해양,KOSPI,45,-0.21741520569386888,-0.12222222222222223,False,25867573898000,-8.165829145728642,-12.139423076923073,-18.68743047830923,-12.244897959183676,365500,57000837075.0
005290,동진쎄미켐,KOSDAQ,45,-0.524890784723919,-0.05555555555555558,False,2079581140800,-30.847457627118647,-18.562874251497007,8.079470198675498,12.70718232044199,40800,13747959360.0
441270,파인엠텍,KOSDAQ,45,-0.056702513292563365,-0.16666666666666663,False,349878886280,8.366013071895416,-24.773139745916517,-18.725490196078432,-32.92880258899677,8290,9713472726.0
000020,동화약품,KOSPI,45,-0.13429442172655792,-0.04444444444444445,False,144405699900,-3.0018761726078758,-15.660685154975528,-18.965517241379317,-19.344773790951642,5170,413503814.5
002800,신신제약,KOSDAQ,45,-0.1494248762804827,-0.033333333333333326,False,69177480000,-2.3554603854389677,-19.85940246045694,-15.241635687732346,-20.27972027972028,4560,598555210.75
001550,조비,KOSPI,45,-0.140290924704093,-0.13333333333333336,False,55401190130,-0.2803738317757043,-38.18076477404403,-7.136640557006091,-14.297188755020084,10670,4302783072.0
002140,고려산업,KOSPI,45,-0.02700892860120514,-0.06666666666666671,False,51624609750,2.7295285359801413,-25.673249551166965,-16.867469879518072,-23.33333333333333,2070,1497929862.75
459550,알트,KOSDAQ,45,0.0039592129669558775,-0.30000000000000004,True,56746712250,25.069483046136742,-28.57142857142857,-45.45454545454546,-36.70886075949367,2250,23836169233.35
049720,고려신용정보,KOSDAQ,45,-0.1806211008099099,-0.13333333333333336,False,129415000000,-8.215010141987833,-13.645038167938928,-17.80199818346957,-12.98076923076923,9050,274427949.5
041910,폴라리스AI파마,KOSDAQ,45,-0.16230133256007254,-0.09999999999999998,False,72527091000,2.0560747663551426,-33.333333333333336,-14.420062695924763,-17.272727272727273,5460,643769563.5
003720,삼영,KOSPI,45,-0.5569389320829213,-0.16666666666666663,False,210460000000,-26.39714625445898,-14.14701803051318,-10.935251798561152,16.792452830188687,6190,1258818351.0
036200,유니셈,KOSDAQ,44,-0.3317522312345226,-0.1777777777777778,False,276284649230,-27.74659182036888,-7.873210633946826,-0.770925110132159,2.9714285714285804,9010,2279036542.5
400760,NH올원리츠,KOSPI,44,-0.16230494047566996,-0.14444444444444443,False,154625909125,-6.166666666666664,-13.251155624036981,-21.037868162692853,-14.567526555386944,2815,216263880.75
017550,수산세보틱스,KOSPI,44,-0.49904366440864234,-0.21111111111111108,False,116873570490,-29.320754716981135,-2.2952529994783477,1.6277807921866616,-2.193211488250657,1873,717729657.4
000080,하이트진로,KOSPI,44,-0.07678114086517344,-0.21111111111111108,False,1074446920520,-6.242350061199509,-8.700834326579265,-19.112988384371697,-21.233933161953733,15320,1464839598.5
105630,한세실업,KOSPI,44,-0.020415955679456792,-0.11111111111111105,False,363200000000,4.487917146145004,-26.058631921824105,-31.055429005315105,-13.688212927756648,9080,726212690.5
033310,엠투엔,KOSDAQ,44,-0.09456658674353105,-0.10000000000000003,False,58719537864,5.078683834048636,-18.252643294379524,-21.903242955874536,-31.99074074074074,1469,392534553.05
010960,삼호개발,KOSPI,44,-0.07368241770934018,-0.2,False,74530800000,-4.629629629629628,-22.653316645807266,-15.573770491803273,-14.522821576763489,3090,511090346.0
037440,희림,KOSDAQ,44,-0.33786279607109904,-0.2555555555555556,False,58752844500,-24.37275985663082,1.564380264741283,-6.430155210643019,-8.658008658008654,4220,4664552388.5
084690,대상홀딩스,KOSPI,44,-0.1921676863602136,-0.07777777777777783,False,288251802480,-6.132075471698117,-15.767195767195762,-17.59834368530021,-16.910229645093942,7960,228818560.0
078150,HB테크놀러지,KOSDAQ,44,-0.6844361625503961,-0.03333333333333327,False,191267422970,-31.22866894197952,-5.1764705882352935,4.8387096774193505,0.0,2015,2001609877.3
340450,지씨지놈,KOSDAQ,44,-0.07702523041178524,-0.16666666666666663,False,137647615260,9.193245778611626,-26.329113924050628,-27.06766917293233,-27.881040892193308,5820,570490978.0
277810,레인보우로보틱스,KOSDAQ,44,-0.5865317203337438,0.0,False,8458338088000,-30.12820512820513,-41.944074567243675,-8.977035490605424,48.04753820033956,436000,37895056425.0
366030,나인앤컴퍼니,KOSDAQ,44,-0.1969310500734029,-0.07777777777777778,False,105566941000,-8.08678500986193,-28.30769230769231,-25.79617834394905,7.126436781609202,4660,405029154.75
101530,해태제과식품,KOSPI,44,-0.16955440002407368,-0.18888888888888888,False,162471866760,-4.61538461538461,-15.70996978851964,-20.057306590257884,-18.777292576419214,5580,619820087.5
014280,금강공업,KOSPI,43,-0.09719577429963819,0.06666666666666665,False,132715340425,0.11061946902655162,-10.749506903353057,-37.67217630853994,-15.578358208955223,4525,1577667758.5
322510,제이엘케이,KOSDAQ,43,-0.005142100563040389,-0.27777777777777773,False,135832709760,1.3435700575815668,-41.333333333333336,-11.7056856187291,-13.442622950819672,5280,715302803.75
049630,재영솔루텍,KOSDAQ,43,-0.4981375591992072,-0.2,False,163322321610,-23.186813186813183,-54.08866995073891,-48.791208791208796,85.41114058355437,6990,5781847055.5
050890,쏠리드,KOSDAQ,43,-0.7303499363125073,-0.19999999999999996,False,522506192400,-32.75996872556684,-32.549019607843135,7.90464240903388,26.284875183553602,8600,4980021064.5
005070,코스모신소재,KOSPI,43,-0.35631403053798,-0.14444444444444443,False,1335225754200,-10.765815760266372,-16.249999999999996,-23.1357552581262,-3.7125748502993994,40200,3314775977.5
008350,남선알미늄,KOSPI,43,-0.5653681087114906,-0.2444444444444444,False,137985547210,-14.752791068580539,-29.017264276228417,1.7126546146527089,-8.082545141874464,1069,1007938979.9
383220,F&F,KOSPI,43,-0.2705481034474622,0.0444444444444444,False,2482298460000,-24.563445867287548,2.694136291600624,-11.59618008185539,-7.030129124820661,64800,4062736995.0
031210,서울보증보험,KOSPI,43,-0.02009462188026086,-0.12222222222222218,False,3033748433100,-6.3577586206896575,-22.686832740213525,-14.299802761341219,-15.46692607003891,43450,3113517782.5
190510,나무가,KOSDAQ,43,-0.2715628942945655,-0.22222222222222227,False,209730370130,-9.648058252427184,-21.631578947368425,-10.247136829415314,-14.030023094688227,14890,2337942671.0
035250,강원랜드,KOSPI,43,-0.12081790632378019,-0.09999999999999998,False,3166319400000,-5.73248407643312,-18.412348401323044,-17.68631813125695,-17.823431426985003,14800,3757570556.0
048430,유라테크,KOSDAQ,43,-0.15233636388263516,-0.1777777777777777,False,71884800000,-0.6369426751592355,-18.644067796610166,-21.90237797246558,-23.809523809523814,6240,402721248.5
445180,퓨릿,KOSDAQ,43,-0.3394222038357456,-0.09999999999999998,False,134247558280,-21.03134479271992,-18.561001042752867,-10.946408209806158,5.826558265582649,7810,249243629.0
001720,신영증권,KOSPI,43,-0.33472206642756586,-0.12222222222222223,False,2438052000000,-20.695187165775398,-28.357487922705317,1.7844886753603184,2.0646937370956575,148300,1034246425.0
026040,제이에스티나,KOSDAQ,43,-0.10296291556590871,-0.011111111111111127,False,37793679100,12.807881773399021,-29.429892141756554,-27.301587301587304,-34.94318181818182,2290,2129499829.5
264660,씨앤지하이테크,KOSDAQ,43,-0.3718203798177092,-0.09999999999999998,False,127152929760,-13.089700996677745,-26.84563758389261,-15.175097276264593,2.1077283372365363,13080,330307993.0
060720,KH바텍,KOSDAQ,42,-0.157659030739418,-0.18888888888888888,False,255242824760,-5.0220264317180625,-28.938694792353324,-8.255319148936168,-18.886380737396536,10780,1430841250.5
201490,미투온,KOSDAQ,42,-0.024838540409386548,-0.09999999999999998,False,89663009240,16.348195329087044,-16.335877862595417,-27.60898282694848,-54.934210526315795,2740,4437376261.75
056090,시지메드텍,KOSDAQ,42,-0.40030030590144,-0.12222222222222218,False,122878252840,-3.409090909090906,-61.79775280898876,-6.812842599843383,9.174311926605494,1190,659418342.9
001500,현대차증권,KOSPI,42,-0.45120251260666033,-0.09999999999999998,False,495901012880,-13.856068743286787,-26.824817518248178,-2.9055690072639195,-9.0702947845805,8020,783048367.0
307930,컴퍼니케이,KOSDAQ,42,-0.44473788365807176,-0.18888888888888883,False,91474600000,-18.497913769123787,-15.925394548063132,-3.77668308702791,-10.806697108066976,5860,428548370.5
048410,현대바이오,KOSDAQ,42,-0.6520018519360798,-0.22222222222222227,False,646587332400,-24.803591470258134,-59.85620131815459,26.177024482109235,15.716753022452501,6700,9377039440.5
210540,디와이파워,KOSPI,42,-0.25514487771126376,-0.1333333333333333,False,124550466240,-9.178743961352653,-19.60085531004989,-18.201595358955768,-11.737089201877938,11280,417678310.0
089030,테크윙,KOSDAQ,42,-0.1229432370250299,-0.1555555555555555,False,1717436445750,-29.019908116385906,-26.777251184834128,6.674338319907935,10.225921521997616,46350,25771717912.5
035420,NAVER,KOSPI,42,-0.00036994741055911934,-0.1555555555555555,False,31407487198500,-16.396761133603242,-7.399103139013452,-15.541922290388543,-12.5,206500,166100807325.0
228670,레이,KOSDAQ,42,-0.21817565505145795,-0.18888888888888888,False,72491497335,2.5442477876106206,-11.376673040152962,-37.28010825439784,-24.756493506493506,4635,362015052.0
272110,케이엔제이,KOSDAQ,42,-0.5141893645433989,-0.12222222222222223,False,203845033000,-34.196891191709845,-33.420707732634334,11.648351648351651,21.822541966426854,25400,1718591507.5
053700,삼보모터스,KOSDAQ,42,-0.3438182220811758,-0.2222222222222222,False,106863028000,-11.308203991130817,-40.476190476190474,-0.497512437810943,-4.761904761904767,4000,1574434772.25
179290,엠아이텍,KOSDAQ,42,-0.008694783282886245,-0.18888888888888883,False,165064957800,2.9263370332996974,-25.438596491228072,-19.811320754716977,-29.36288088642659,5100,211547297.0
189300,인텔리안테크,KOSDAQ,42,-0.7059261579468628,-0.011111111111111127,False,680757309800,-39.50381679389313,-55.78800557880056,31.262939958592128,34.607218683651794,63400,3956842720.0
097950,CJ제일제당,KOSPI,41,-0.24040895456536673,-0.2333333333333334,False,2705237224200,-9.56215400100654,-10.06006006006006,-14.019138755980865,-25.74380165289256,179700,12114066355.0
457370,한켐,KOSDAQ,41,-0.13603551119858273,-0.1111111111111111,False,67763925600,-30.57851239669421,-2.777777777777779,10.381077529566362,-15.492957746478876,8400,10235894733.5
088980,맥쿼리인프라,KOSPI,41,-0.32327850310027373,-0.17777777777777776,False,4688646311470,-11.562782294489615,-14.12280701754386,-16.396242527754058,-15.53062985332183,9790,10987864216.0
300080,플리토,KOSDAQ,41,-0.010895675067230024,-0.1777777777777778,False,153335639790,12.606060606060598,-22.25941422594142,-49.86508364813815,-22.324414715719065,9290,711046863.0
139480,이마트,KOSPI,41,-0.48375559947021346,-0.06666666666666665,False,2033811860300,-16.81715575620768,-21.34471718249733,-10.34063260340633,-4.16124837451235,73700,8254920595.0
493330,지에프아이,KOSDAQ,41,-0.20251768172659315,-0.12222222222222218,True,103066556660,1.50435471100554,-15.099337748344366,-28.73818788215675,-28.73818788215675,12820,1441457566.0
105840,우진,KOSPI,41,-0.6248456838330207,-0.14444444444444443,False,312659931600,-14.333148865522972,-45.20353982300885,-28.498845265588912,32.76157804459692,15480,5666040286.0
054930,유신,KOSDAQ,41,-0.20440901398871802,-0.05555555555555558,False,55260000000,-4.806201550387601,-21.4498933901919,-20.944206008583688,-18.133333333333333,18420,322514009.5
042370,비츠로테크,KOSDAQ,41,-0.6161986310891765,-0.12222222222222223,False,228988218500,-22.17275155832591,-20.036596523330285,-7.513227513227516,1.5098722415795685,8740,1051479078.5
